year,week,publication_date,NOMBRE,variety,quality,size,sale_format,unit,price
2021,8,2021-02-26,maracuyá,maracuya,,,,kg,1045
2021,8,2021-02-26,mora,mora,,,,kg,1970
2021,8,2021-02-26,naranja,naranja,,,,u,95
2021,8,2021-02-26,ñampí,nampi,,,,kg,760
2021,8,2021-02-26,papa amarilla,papa_amarilla,,,,kg,1100
2021,8,2021-02-26,papa blanca,papa_blanca,1,,,kg,970
2021,8,2021-02-26,papa blanca,papa_blanca,2,,,kg,700
2021,8,2021-02-26,papaya,papaya,,,,kg,485
2021,8,2021-02-26,pepino,pepino,,,,kg,500
2021,8,2021-02-26,piña,pina,,G,,u,870
2021,8,2021-02-26,piña,pina,,M,,u,775
2021,8,2021-02-26,plátano,platano,,,,u,145
2021,8,2021-02-26,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3095
2021,8,2021-02-26,remolacha,remolacha,,,,u,265
2021,8,2021-02-26,repollo verde,repollo_verde,,,,kg,510
2021,8,2021-02-26,sandía,sandia,,G,,kg,550
2021,8,2021-02-26,tiquisque lila,tiquisque_lila,,,,kg,845
2021,8,2021-02-26,tomate,tomate,1,,,kg,650
2021,8,2021-02-26,tomate,tomate,2,,,kg,445
2021,8,2021-02-26,vainica,vainica,,,,kg,775
2021,8,2021-02-26,yuca,yuca,,,corriente,kg,320
2021,8,2021-02-26,yuca,yuca,,,parafinada,kg,330
2021,8,2021-02-26,zanahoria,zanahoria,1,,,kg,505
2021,8,2021-02-26,zanahoria,zanahoria,2,,,kg,300
2021,8,2021-02-26,zapallo,zapallo,,,,u,500
2021,8,2021-02-26,dulce,dulce,,,,tapa,1140
2021,8,2021-02-26,zuquini,zuquini,,,,u,570
2021,9,2021-03-05,aguacate Hass,aguacate_hass,,,,kg,2240
2021,9,2021-03-05,apio verde,apio_verde,,,,mata,995
2021,9,2021-03-05,ayote sazón,ayote_sazon,,,,kg,480
2021,9,2021-03-05,ayote tierno,ayote_tierno,,,,u,490
2021,9,2021-03-05,banano criollo,banano_criollo,,,,u,45
2021,9,2021-03-05,brócoli,brocoli,,,,kg,1475
2021,9,2021-03-05,camote,camote,,,,kg,575
2021,9,2021-03-05,cebolla blanca,cebolla_blanca,1,,suelta,kg,1050
2021,9,2021-03-05,cebolla blanca,cebolla_blanca,2,,suelta,kg,1030
2021,9,2021-03-05,cebolla blanca,cebolla_blanca,,,trenza,kg,1050
2021,9,2021-03-05,coliflor,coliflor,,,,u,760
2021,9,2021-03-05,coco,coco,,,,u,545
2021,9,2021-03-05,culantro castilla,culantro_castilla,,,,rollo,120
2021,9,2021-03-05,chayote sazón blanco,chayote_sazon_blanco,,,,u,380
2021,9,2021-03-05,chayote tierno criollo,chayote_tierno_criollo,,,,u,445
2021,9,2021-03-05,chayote tierno quelite,chayote_tierno_quelite,,,,u,160
2021,9,2021-03-05,chile dulce,chile_dulce,1,,,u,285
2021,9,2021-03-05,chile dulce,chile_dulce,2,,,u,195
2021,9,2021-03-05,elote,elote,,,,u,135
2021,9,2021-03-05,fresa,fresa,,,,kg,2740
2021,9,2021-03-05,frijol tierno,frijol_tierno,,,,kg,1335
2021,9,2021-03-05,hongos frescos,hongos_frescos,,,,kg,1700
2021,9,2021-03-05,huevos,huevos,,,,kg,2600
2021,9,2021-03-05,lechuga americana,lechuga_americana,,,,u,255
2021,9,2021-03-05,limón mesino,limon_mesino,,,,u,255
2021,9,2021-03-05,limón mandarino,limon_mandarino,,,,u,120
2021,9,2021-03-05,manga,manga,,,,kg,870
2021,9,2021-03-05,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,9,2021-03-05,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,9,2021-03-05,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,9,2021-03-05,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,9,2021-03-05,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,9,2021-03-05,maracuyá,maracuya,,,,kg,995
2021,9,2021-03-05,mora,mora,,,,kg,1970
2021,9,2021-03-05,naranja,naranja,,,,u,95
2021,9,2021-03-05,ñampí,nampi,,,,kg,760
2021,9,2021-03-05,papa amarilla,papa_amarilla,,,,kg,1050
2021,9,2021-03-05,papa blanca,papa_blanca,1,,,kg,1000
2021,9,2021-03-05,papa blanca,papa_blanca,2,,,kg,690
2021,9,2021-03-05,papaya,papaya,,,,kg,505
2021,9,2021-03-05,pepino,pepino,,,,kg,580
2021,9,2021-03-05,piña,pina,,G,,u,810
2021,9,2021-03-05,piña,pina,,M,,u,720
2021,9,2021-03-05,plátano,platano,,,,u,150
2021,9,2021-03-05,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3150
2021,9,2021-03-05,remolacha,remolacha,,,,u,300
2021,9,2021-03-05,repollo verde,repollo_verde,,,,kg,495
2021,9,2021-03-05,sandía,sandia,,G,,kg,545
2021,9,2021-03-05,tiquisque lila,tiquisque_lila,,,,kg,795
2021,9,2021-03-05,tomate,tomate,1,,,kg,775
2021,9,2021-03-05,tomate,tomate,2,,,kg,580
2021,9,2021-03-05,vainica,vainica,,,,kg,1015
2021,9,2021-03-05,yuca,yuca,,,corriente,kg,320
2021,9,2021-03-05,yuca,yuca,,,parafinada,kg,335
2021,9,2021-03-05,zanahoria,zanahoria,1,,,kg,570
2021,9,2021-03-05,zanahoria,zanahoria,2,,,kg,525
2021,9,2021-03-05,zapallo,zapallo,,,,u,525
2021,9,2021-03-05,dulce,dulce,,,,tapa,800
2021,9,2021-03-05,zuquini,zuquini,,,,u,485
2021,10,2021-03-12,aguacate Hass,aguacate_hass,,,,kg,2140
2021,10,2021-03-12,apio verde,apio_verde,,,,mata,980
2021,10,2021-03-12,ayote sazón,ayote_sazon,,,,kg,490
2021,10,2021-03-12,ayote tierno,ayote_tierno,,,,u,560
2021,10,2021-03-12,banano criollo,banano_criollo,,,,u,45
2021,10,2021-03-12,brócoli,brocoli,,,,kg,1560
2021,10,2021-03-12,camote,camote,,,,kg,555
2021,10,2021-03-12,cebolla blanca,cebolla_blanca,1,,suelta,kg,1345
2021,10,2021-03-12,cebolla blanca,cebolla_blanca,2,,suelta,kg,985
2021,10,2021-03-12,cebolla blanca,cebolla_blanca,,,trenza,kg,1355
2021,10,2021-03-12,coliflor,coliflor,,,,u,860
2021,10,2021-03-12,coco,coco,,,,u,445
2021,10,2021-03-12,culantro castilla,culantro_castilla,,,,rollo,120
2021,10,2021-03-12,chayote sazón blanco,chayote_sazon_blanco,,,,u,475
2021,10,2021-03-12,chayote tierno criollo,chayote_tierno_criollo,,,,u,445
2021,10,2021-03-12,chayote tierno quelite,chayote_tierno_quelite,,,,u,130
2021,10,2021-03-12,chile dulce,chile_dulce,1,,,u,235
2021,10,2021-03-12,chile dulce,chile_dulce,2,,,u,140
2021,10,2021-03-12,elote,elote,,,,u,135
2021,10,2021-03-12,fresa,fresa,,,,kg,2935
2021,10,2021-03-12,frijol tierno,frijol_tierno,,,,kg,1180
2021,10,2021-03-12,hongos frescos,hongos_frescos,,,,kg,
2021,10,2021-03-12,huevos,huevos,,,,kg,1475
2021,10,2021-03-12,lechuga americana,lechuga_americana,,,,u,255
2021,10,2021-03-12,limón mesino,limon_mesino,,,,u,230
2021,10,2021-03-12,limón mandarino,limon_mandarino,,,,u,105
2021,10,2021-03-12,manga,manga,,,,kg,735
2021,10,2021-03-12,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,10,2021-03-12,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,10,2021-03-12,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,10,2021-03-12,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,10,2021-03-12,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,10,2021-03-12,maracuyá,maracuya,,,,kg,975
2021,10,2021-03-12,mora,mora,,,,kg,1955
2021,10,2021-03-12,naranja,naranja,,,,u,90
2021,10,2021-03-12,ñampí,nampi,,,,kg,760
2021,10,2021-03-12,papa amarilla,papa_amarilla,,,,kg,995
2021,10,2021-03-12,papa blanca,papa_blanca,1,,,kg,880
2021,10,2021-03-12,papa blanca,papa_blanca,2,,,kg,765
2021,10,2021-03-12,papaya,papaya,,,,kg,435
2021,10,2021-03-12,pepino,pepino,,,,kg,610
2021,10,2021-03-12,piña,pina,,G,,u,830
2021,10,2021-03-12,piña,pina,,M,,u,740
2021,10,2021-03-12,plátano,platano,,,,u,150
2021,10,2021-03-12,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3175
2021,10,2021-03-12,remolacha,remolacha,,,,u,310
2021,10,2021-03-12,repollo verde,repollo_verde,,,,kg,480
2021,10,2021-03-12,sandía,sandia,,G,,kg,500
2021,10,2021-03-12,tiquisque lila,tiquisque_lila,,,,kg,750
2021,10,2021-03-12,tomate,tomate,1,,,kg,755
2021,10,2021-03-12,tomate,tomate,2,,,kg,545
2021,10,2021-03-12,vainica,vainica,,,,kg,1145
2021,10,2021-03-12,yuca,yuca,,,corriente,kg,325
2021,10,2021-03-12,yuca,yuca,,,parafinada,kg,350
2021,10,2021-03-12,zanahoria,zanahoria,1,,,kg,560
2021,10,2021-03-12,zanahoria,zanahoria,2,,,kg,535
2021,10,2021-03-12,zapallo,zapallo,,,,u,465
2021,10,2021-03-12,dulce,dulce,,,,tapa,800
2021,10,2021-03-12,zuquini,zuquini,,,,u,410
2021,11,2021-03-19,aguacate Hass,aguacate_hass,,,,kg,2405
2021,11,2021-03-19,apio verde,apio_verde,,,,mata,980
2021,11,2021-03-19,ayote sazón,ayote_sazon,,,,kg,495
2021,11,2021-03-19,ayote tierno,ayote_tierno,,,,u,580
2021,11,2021-03-19,banano criollo,banano_criollo,,,,u,45
2021,11,2021-03-19,brócoli,brocoli,,,,kg,2110
2021,11,2021-03-19,camote,camote,,,,kg,615
2021,11,2021-03-19,cebolla blanca,cebolla_blanca,1,,suelta,kg,1275
2021,11,2021-03-19,cebolla blanca,cebolla_blanca,2,,suelta,kg,985
2021,11,2021-03-19,cebolla blanca,cebolla_blanca,,,trenza,kg,1210
2021,11,2021-03-19,coliflor,coliflor,,,,u,860
2021,11,2021-03-19,coco,coco,,,,u,465
2021,11,2021-03-19,culantro castilla,culantro_castilla,,,,rollo,115
2021,11,2021-03-19,chayote sazón blanco,chayote_sazon_blanco,,,,u,490
2021,11,2021-03-19,chayote tierno criollo,chayote_tierno_criollo,,,,u,145
2021,11,2021-03-19,chayote tierno quelite,chayote_tierno_quelite,,,,u,165
2021,11,2021-03-19,chile dulce,chile_dulce,1,,,u,285
2021,11,2021-03-19,chile dulce,chile_dulce,2,,,u,120
2021,11,2021-03-19,elote,elote,,,,u,135
2021,11,2021-03-19,fresa,fresa,,,,kg,2905
2021,11,2021-03-19,frijol tierno,frijol_tierno,,,,kg,1335
2021,11,2021-03-19,hongos frescos,hongos_frescos,,,,kg,
2021,11,2021-03-19,huevos,huevos,,,,kg,1490
2021,11,2021-03-19,lechuga americana,lechuga_americana,,,,u,255
2021,11,2021-03-19,limón mesino,limon_mesino,,,,u,230
2021,11,2021-03-19,limón mandarino,limon_mandarino,,,,u,110
2021,11,2021-03-19,manga,manga,,,,kg,615
2021,11,2021-03-19,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,11,2021-03-19,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,11,2021-03-19,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,11,2021-03-19,manga pequeña mora,manga_pequena_mora,,P,,kg,1200
2021,11,2021-03-19,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,11,2021-03-19,maracuyá,maracuya,,,,kg,990
2021,11,2021-03-19,mora,mora,,,,kg,1935
2021,11,2021-03-19,naranja,naranja,,,,u,85
2021,11,2021-03-19,ñampí,nampi,,,,kg,760
2021,11,2021-03-19,papa amarilla,papa_amarilla,,,,kg,1035
2021,11,2021-03-19,papa blanca,papa_blanca,1,,,kg,885
2021,11,2021-03-19,papa blanca,papa_blanca,2,,,kg,665
2021,11,2021-03-19,papaya,papaya,,,,kg,470
2021,11,2021-03-19,pepino,pepino,,,,kg,550
2021,11,2021-03-19,piña,pina,,G,,u,835
2021,11,2021-03-19,piña,pina,,M,,u,745
2021,11,2021-03-19,plátano,platano,,,,u,160
2021,11,2021-03-19,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3480
2021,11,2021-03-19,remolacha,remolacha,,,,u,285
2021,11,2021-03-19,repollo verde,repollo_verde,,,,kg,475
2021,11,2021-03-19,sandía,sandia,,G,,kg,490
2021,11,2021-03-19,tiquisque lila,tiquisque_lila,,,,kg,845
2021,11,2021-03-19,tomate,tomate,1,,,kg,635
2021,11,2021-03-19,tomate,tomate,2,,,kg,405
2021,11,2021-03-19,vainica,vainica,,,,kg,1130
2021,11,2021-03-19,yuca,yuca,,,corriente,kg,330
2021,11,2021-03-19,yuca,yuca,,,parafinada,kg,400
2021,11,2021-03-19,zanahoria,zanahoria,1,,,kg,690
2021,11,2021-03-19,zanahoria,zanahoria,2,,,kg,475
2021,11,2021-03-19,zapallo,zapallo,,,,u,315
2021,11,2021-03-19,dulce,dulce,,,,tapa,790
2021,11,2021-03-19,zuquini,zuquini,,,,u,375
2021,12,2021-03-26,aguacate Hass,aguacate_hass,,,,kg,2300
2021,12,2021-03-26,apio verde,apio_verde,,,,mata,975
2021,12,2021-03-26,ayote sazón,ayote_sazon,,,,kg,450
2021,12,2021-03-26,ayote tierno,ayote_tierno,,,,u,540
2021,12,2021-03-26,banano criollo,banano_criollo,,,,u,45
2021,12,2021-03-26,brócoli,brocoli,,,,kg,1445
2021,12,2021-03-26,camote,camote,,,,kg,565
2021,12,2021-03-26,cebolla blanca,cebolla_blanca,1,,suelta,kg,1155
2021,12,2021-03-26,cebolla blanca,cebolla_blanca,,,trenza,kg,1135
2021,12,2021-03-26,coliflor,coliflor,,,,u,1080
2021,12,2021-03-26,coco,coco,,,,u,480
2021,12,2021-03-26,culantro castilla,culantro_castilla,,,,rollo,110
2021,12,2021-03-26,chayote sazón blanco,chayote_sazon_blanco,,,,u,505
2021,12,2021-03-26,chayote tierno criollo,chayote_tierno_criollo,,,,u,345
2021,12,2021-03-26,chayote tierno quelite,chayote_tierno_quelite,,,,u,115
2021,12,2021-03-26,chile dulce,chile_dulce,1,,,u,230
2021,12,2021-03-26,elote,elote,,,,u,135
2021,12,2021-03-26,fresa,fresa,,,,kg,3255
2021,12,2021-03-26,frijol tierno,frijol_tierno,,,,kg,1320
2021,12,2021-03-26,huevos,huevos,,,,kg,1275
2021,12,2021-03-26,lechuga americana,lechuga_americana,,,,u,225
2021,12,2021-03-26,limón mandarino,limon_mandarino,,,,u,115
2021,12,2021-03-26,limón mesino,limon_mesino,,,,u,230
2021,12,2021-03-26,manga,manga,,P,,kg,495
2021,12,2021-03-26,maracuyá,maracuya,,,,kg,900
2021,12,2021-03-26,mora,mora,,,,kg,1865
2021,12,2021-03-26,naranja,naranja,,,,u,90
2021,12,2021-03-26,ñampí,nampi,,,,kg,710
2021,12,2021-03-26,papa amarilla,papa_amarilla,,,,kg,1015
2021,12,2021-03-26,papa blanca,papa_blanca,1,,,kg,750
2021,12,2021-03-26,papaya,papaya,,,,kg,450
2021,12,2021-03-26,pepino,pepino,,,,kg,540
2021,12,2021-03-26,piña,pina,,G,,u,815
2021,12,2021-03-26,plátano,platano,,,,u,160
2021,12,2021-03-26,remolacha,remolacha,,,,u,295
2021,12,2021-03-26,repollo verde,repollo_verde,,,,kg,480
2021,12,2021-03-26,sandía,sandia,,G,,kg,480
2021,12,2021-03-26,tiquisque lila,tiquisque_lila,,,,kg,850
2021,12,2021-03-26,tomate,tomate,1,,,kg,620
2021,12,2021-03-26,vainica,vainica,,,,kg,1005
2021,12,2021-03-26,yuca,yuca,,,corriente,kg,320
2021,12,2021-03-26,yuca,yuca,,,parafinada,kg,350
2021,12,2021-03-26,zanahoria,zanahoria,1,,,kg,630
2021,12,2021-03-26,zapallo,zapallo,,,,u,335
2021,14,2021-04-09,aguacate Hass,aguacate_hass,,,,kg,2500
2021,14,2021-04-09,apio verde,apio_verde,,,,mata,945
2021,14,2021-04-09,ayote sazón,ayote_sazon,,,,kg,425
2021,14,2021-04-09,ayote tierno,ayote_tierno,,,,u,510
2021,14,2021-04-09,banano criollo,banano_criollo,,,,u,45
2021,14,2021-04-09,brócoli,brocoli,,,,kg,1090
2021,14,2021-04-09,camote,camote,,,,kg,560
2021,14,2021-04-09,cebolla blanca,cebolla_blanca,1,,suelta,kg,925
2021,14,2021-04-09,cebolla blanca,cebolla_blanca,2,,suelta,kg,810
2021,14,2021-04-09,cebolla blanca,cebolla_blanca,,,trenza,kg,965
2021,14,2021-04-09,coliflor,coliflor,,,,u,815
2021,14,2021-04-09,coco,coco,,,,u,480
2021,14,2021-04-09,culantro castilla,culantro_castilla,,,,rollo,115
2021,14,2021-04-09,chayote sazón blanco,chayote_sazon_blanco,,,,u,395
2021,14,2021-04-09,chayote tierno criollo,chayote_tierno_criollo,,,,u,305
2021,14,2021-04-09,chayote tierno quelite,chayote_tierno_quelite,,,,u,90
2021,14,2021-04-09,chile dulce,chile_dulce,1,,,u,230
2021,14,2021-04-09,chile dulce,chile_dulce,2,,,u,110
2021,14,2021-04-09,elote,elote,,,,u,125
2021,14,2021-04-09,fresa,fresa,,,,kg,2495
2021,14,2021-04-09,frijol tierno,frijol_tierno,,,,kg,1500
2021,14,2021-04-09,hongos frescos,hongos_frescos,,,,kg,
2021,14,2021-04-09,huevos,huevos,,,,kg,1200
2021,14,2021-04-09,lechuga americana,lechuga_americana,,,,u,230
2021,14,2021-04-09,limón mesino,limon_mesino,,,,u,225
2021,14,2021-04-09,limón mandarino,limon_mandarino,,,,u,150
2021,14,2021-04-09,manga,manga,,,,kg,445
2021,14,2021-04-09,manga grande cavallini,manga_grande_cavallini,,G,,kg,1115
2021,14,2021-04-09,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,14,2021-04-09,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,14,2021-04-09,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,14,2021-04-09,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,14,2021-04-09,maracuyá,maracuya,,,,kg,960
2021,14,2021-04-09,mora,mora,,,,kg,1835
2021,14,2021-04-09,naranja,naranja,,,,u,90
2021,14,2021-04-09,ñampí,nampi,,,,kg,695
2021,14,2021-04-09,papa amarilla,papa_amarilla,,,,kg,840
2021,14,2021-04-09,papa blanca,papa_blanca,1,,,kg,660
2021,14,2021-04-09,papa blanca,papa_blanca,2,,,kg,565
2021,14,2021-04-09,papaya,papaya,,,,kg,435
2021,14,2021-04-09,pepino,pepino,,,,kg,485
2021,14,2021-04-09,piña,pina,,G,,u,825
2021,14,2021-04-09,piña,pina,,M,,u,730
2021,14,2021-04-09,plátano,platano,,,,u,135
2021,14,2021-04-09,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3465
2021,14,2021-04-09,remolacha,remolacha,,,,u,265
2021,14,2021-04-09,repollo verde,repollo_verde,,,,kg,425
2021,14,2021-04-09,sandía,sandia,,G,,kg,465
2021,14,2021-04-09,tiquisque lila,tiquisque_lila,,,,kg,645
2021,14,2021-04-09,tomate,tomate,1,,,kg,720
2021,14,2021-04-09,tomate,tomate,2,,,kg,605
2021,14,2021-04-09,vainica,vainica,,,,kg,880
2021,14,2021-04-09,yuca,yuca,,,corriente,kg,305
2021,14,2021-04-09,yuca,yuca,,,parafinada,kg,340
2021,14,2021-04-09,zanahoria,zanahoria,1,,,kg,645
2021,14,2021-04-09,zanahoria,zanahoria,2,,,kg,550
2021,14,2021-04-09,zapallo,zapallo,,,,u,365
2021,14,2021-04-09,dulce,dulce,,,,tapa,800
2021,14,2021-04-09,zuquini,zuquini,,,,u,455
2021,15,2021-04-16,aguacate Hass,aguacate_hass,,,,kg,2810
2021,15,2021-04-16,apio verde,apio_verde,,,,mata,960
2021,15,2021-04-16,ayote sazón,ayote_sazon,,,,kg,415
2021,15,2021-04-16,ayote tierno,ayote_tierno,,,,u,520
2021,15,2021-04-16,banano criollo,banano_criollo,,,,u,45
2021,15,2021-04-16,brócoli,brocoli,,,,kg,920
2021,15,2021-04-16,camote,camote,,,,kg,565
2021,15,2021-04-16,cebolla blanca,cebolla_blanca,1,,suelta,kg,815
2021,15,2021-04-16,cebolla blanca,cebolla_blanca,2,,suelta,kg,725
2021,15,2021-04-16,cebolla blanca,cebolla_blanca,,,trenza,kg,800
2021,15,2021-04-16,coliflor,coliflor,,,,u,770
2021,15,2021-04-16,coco,coco,,,,u,495
2021,15,2021-04-16,culantro castilla,culantro_castilla,,,,rollo,110
2021,15,2021-04-16,chayote sazón blanco,chayote_sazon_blanco,,,,u,520
2021,15,2021-04-16,chayote tierno criollo,chayote_tierno_criollo,,,,u,280
2021,15,2021-04-16,chayote tierno quelite,chayote_tierno_quelite,,,,u,105
2021,15,2021-04-16,chile dulce,chile_dulce,1,,,u,240
2021,15,2021-04-16,chile dulce,chile_dulce,2,,,u,125
2021,15,2021-04-16,elote,elote,,,,u,135
2021,15,2021-04-16,fresa,fresa,,,,kg,2750
2021,15,2021-04-16,frijol tierno,frijol_tierno,,,,kg,1500
2021,15,2021-04-16,hongos frescos,hongos_frescos,,,,kg,
2021,15,2021-04-16,huevos,huevos,,,,kg,1140
2021,15,2021-04-16,lechuga americana,lechuga_americana,,,,u,255
2021,15,2021-04-16,limón mesino,limon_mesino,,,,u,210
2021,15,2021-04-16,limón mandarino,limon_mandarino,,,,u,135
2021,15,2021-04-16,manga,manga,,,,kg,400
2021,15,2021-04-16,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,15,2021-04-16,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,15,2021-04-16,manga grande tommy,manga_grande_tommy,,G,,kg,
2021,15,2021-04-16,manga pequeña mora,manga_pequena_mora,,P,,kg,
2021,15,2021-04-16,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,15,2021-04-16,maracuyá,maracuya,,,,kg,920
2021,15,2021-04-16,mora,mora,,,,kg,1835
2021,15,2021-04-16,naranja,naranja,,,,u,95
2021,15,2021-04-16,ñampí,nampi,,,,kg,785
2021,15,2021-04-16,papa amarilla,papa_amarilla,,,,kg,795
2021,15,2021-04-16,papa blanca,papa_blanca,1,,,kg,630
2021,15,2021-04-16,papa blanca,papa_blanca,2,,,kg,500
2021,15,2021-04-16,papaya,papaya,,,,kg,445
2021,15,2021-04-16,pepino,pepino,,,,kg,530
2021,15,2021-04-16,piña,pina,,G,,u,820
2021,15,2021-04-16,piña,pina,,M,,u,730
2021,15,2021-04-16,plátano,platano,,,,u,155
2021,15,2021-04-16,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3230
2021,15,2021-04-16,remolacha,remolacha,,,,u,270
2021,15,2021-04-16,repollo verde,repollo_verde,,,,kg,370
2021,15,2021-04-16,sandía,sandia,,G,,kg,535
2021,15,2021-04-16,tiquisque lila,tiquisque_lila,,,,kg,755
2021,15,2021-04-16,tomate,tomate,1,,,kg,670
2021,15,2021-04-16,tomate,tomate,2,,,kg,550
2021,15,2021-04-16,vainica,vainica,,,,kg,995
2021,15,2021-04-16,yuca,yuca,,,corriente,kg,325
2021,15,2021-04-16,yuca,yuca,,,parafinada,kg,340
2021,15,2021-04-16,zanahoria,zanahoria,1,,,kg,580
2021,15,2021-04-16,zanahoria,zanahoria,2,,,kg,425
2021,15,2021-04-16,zapallo,zapallo,,,,u,415
2021,15,2021-04-16,dulce,dulce,,,,tapa,845
2021,15,2021-04-16,zuquini,zuquini,,,,u,450
2021,16,2021-04-23,aguacate Hass,aguacate_hass,,,,kg,2335
2021,16,2021-04-23,apio verde,apio_verde,,,,mata,885
2021,16,2021-04-23,ayote sazón,ayote_sazon,,,,kg,415
2021,16,2021-04-23,ayote tierno,ayote_tierno,,,,u,605
2021,16,2021-04-23,banano criollo,banano_criollo,,,,u,45
2021,16,2021-04-23,brócoli,brocoli,,,,kg,975
2021,16,2021-04-23,camote,camote,,,,kg,630
2021,16,2021-04-23,cebolla blanca,cebolla_blanca,1,,suelta,kg,985
2021,16,2021-04-23,cebolla blanca,cebolla_blanca,2,,suelta,kg,690
2021,16,2021-04-23,cebolla blanca,cebolla_blanca,,,trenza,kg,1035
2021,16,2021-04-23,coliflor,coliflor,,,,u,720
2021,16,2021-04-23,coco,coco,,,,u,470
2021,16,2021-04-23,culantro castilla,culantro_castilla,,,,rollo,170
2021,16,2021-04-23,chayote sazón blanco,chayote_sazon_blanco,,,,u,360
2021,16,2021-04-23,chayote tierno criollo,chayote_tierno_criollo,,,,u,270
2021,16,2021-04-23,chayote tierno quelite,chayote_tierno_quelite,,,,u,90
2021,16,2021-04-23,chile dulce,chile_dulce,1,,,u,230
2021,16,2021-04-23,chile dulce,chile_dulce,2,,,u,130
2021,16,2021-04-23,elote,elote,,,,u,135
2021,16,2021-04-23,fresa,fresa,,,,kg,3705
2021,16,2021-04-23,frijol tierno,frijol_tierno,,,,kg,1500
2021,16,2021-04-23,hongos frescos,hongos_frescos,,,,kg,
2021,16,2021-04-23,huevos,huevos,,,,kg,1165
2021,16,2021-04-23,lechuga americana,lechuga_americana,,,,u,255
2021,16,2021-04-23,limón mesino,limon_mesino,,,,u,230
2021,16,2021-04-23,limón mandarino,limon_mandarino,,,,u,125
2021,16,2021-04-23,manga,manga,,,,kg,310
2021,16,2021-04-23,manga grande cavallini,manga_grande_cavallini,,G,,kg,
2021,16,2021-04-23,manga grande keitt,manga_grande_keitt,,G,,kg,
2021,16,2021-04-23,manga grande tommy,manga_grande_tommy,,G,,kg,310
2021,16,2021-04-23,manga pequeña mora,manga_pequena_mora,,P,,kg,310
2021,16,2021-04-23,manga pequeña irwin,manga_pequena_irwin,,P,,kg,
2021,16,2021-04-23,maracuyá,maracuya,,,,kg,910
2021,16,2021-04-23,melón cantalupo,melon_cantalupo,,,,kg,555
2021,16,2021-04-23,mora,mora,,,,kg,1860
2021,16,2021-04-23,naranja,naranja,,,,u,90
2021,16,2021-04-23,ñampí,nampi,,,,kg,660
2021,16,2021-04-23,papa amarilla,papa_amarilla,,,,kg,750
2021,16,2021-04-23,papa blanca,papa_blanca,1,,,kg,580
2021,16,2021-04-23,papa blanca,papa_blanca,2,,,kg,475
2021,16,2021-04-23,papaya,papaya,,,,kg,460
2021,16,2021-04-23,pepino,pepino,,,,kg,515
2021,16,2021-04-23,piña,pina,,G,,u,840
2021,16,2021-04-23,piña,pina,,M,,u,745
2021,16,2021-04-23,plátano,platano,,,,u,160
2021,16,2021-04-23,queso tipo turrialba,queso_tipo_turrialba,,,,kg,3270
2021,16,2021-04-23,remolacha,remolacha,,,,u,315
2021,16,2021-04-23,repollo verde,repollo_verde,,,,kg,335
2021,16,2021-04-23,sandía,sandia,,G,,kg,515
2021,16,2021-04-23,tiquisque lila,tiquisque_lila,,,,kg,795
2021,16,2021-04-23,tomate,tomate,1,,,kg,700
2021,16,2021-04-23,tomate,tomate,2,,,kg,550
2021,16,2021-04-23,vainica,vainica,,,,kg,1570
2021,16,2021-04-23,yuca,yuca,,,corriente,kg,300
2021,16,2021-04-23,yuca,yuca,,,parafinada,kg,340
